,datetime,t,td,p,p0,u,vv,n,dd,ff,ww,twet,ew
1014,2023-07-25 18:00:00,33.0,27.7,998.60004,997.60004,74.0,6000.0,4.0,120.0,4.0,5.0,29.1,37.17706
1015,2023-07-25 21:00:00,33.0,27.0,999.0,998.0,71.0,6000.0,3.0,100.0,2.0,5.0,28.6,35.6276
1016,2023-07-26 00:00:00,32.7,26.800001,999.8,998.7,71.0,6000.0,3.0,100.0,2.0,5.0,28.4,35.25318
1017,2023-07-26 03:00:00,33.100002,27.4,1001.1,1000.0,72.0,10000.0,4.0,100.0,4.0,,28.9,36.4666
1018,2023-07-26 06:00:00,34.9,27.0,1001.7,1000.7,64.0,8000.0,6.0,150.0,7.0,5.0,29.1,35.64824
1019,2023-07-26 09:00:00,35.4,27.6,1000.8,999.8,64.0,10000.0,5.0,170.0,8.0,5.0,29.6,36.83118
1020,2023-07-26 12:00:00,35.7,27.0,999.3,998.2,61.0,10000.0,4.0,190.0,5.0,,29.3,35.64925
1021,2023-07-26 15:00:00,33.4,27.7,999.3,998.2,72.0,10000.0,6.0,130.0,4.0,,29.2,37.16932
1022,2023-07-26 18:00:00,33.100002,27.4,1001.0,999.9,72.0,10000.0,4.0,120.0,2.0,,28.9,36.46693
1023,2023-07-26 21:00:00,32.5,27.0,1001.5,1000.4,73.0,6000.0,3.0,130.0,3.0,5.0,28.5,35.71244
1024,2023-07-27 00:00:00,32.100002,26.9,1001.2,1000.1,74.0,5000.0,4.0,100.0,3.0,5.0,28.3,35.42374
1025,2023-07-27 03:00:00,33.0,26.800001,1001.8,1000.8,70.0,10000.0,4.0,100.0,4.0,,28.5,35.31135
1026,2023-07-27 06:00:00,36.0,25.5,1002.4,1001.3,55.0,15000.0,5.0,100.0,4.0,,28.4,32.60412
1027,2023-07-27 09:00:00,35.3,26.800001,1001.5,1000.4,62.0,15000.0,5.0,110.0,5.0,,29.1,35.3299
1028,2023-07-27 12:00:00,35.0,27.7,999.60004,998.5,66.0,7000.0,1.0,180.0,9.0,5.0,29.6,37.15632
1029,2023-07-27 15:00:00,33.3,27.800001,998.9,997.9,73.0,8000.0,2.0,160.0,5.0,5.0,29.2,37.25006
1030,2023-07-27 18:00:00,32.8,27.1,1000.8,999.7,72.0,7000.0,6.0,120.0,4.0,5.0,28.6,35.78138
1031,2023-07-27 21:00:00,32.2,27.4,1000.6,999.5,76.0,7000.0,5.0,100.0,5.0,5.0,28.7,36.56866
1032,2023-07-28 00:00:00,32.0,27.2,1000.4,999.3,76.0,8000.0,7.0,100.0,4.0,5.0,28.5,36.11518
